id,fighter_id,name,weightclass,wins,losses,draws,currentElo,maxElo,scaled_z_score_composite,currentCombinedScore
708,2515,Stewart Nicoll,Flyweight,0,1,0,1456.332565803707,1500.0,,
709,2516,Ryan Loder,Middleweight,1,0,0,1550.0,1550.0,,
710,2517,Robert Valentin,Middleweight,0,1,0,1450.0,1500.0,,
711,2518,Mairon Santos,Featherweight,2,0,0,1582.61261716419,1582.61261716419,,
712,2519,Kaan Ofli,Featherweight,0,2,0,1425.0329490559477,1500.0,,
713,2520,Jose Daniel Medina,Middleweight,0,1,0,1459.984494722273,1500.0,1684.8838302479717,1538.6992621562677
714,2521,Wang Cong,Women's Flyweight,2,1,0,1525.8454067471905,1540.591450651591,,
715,2522,Nathan Fletcher,Featherweight,1,1,0,1500.3173287938098,1548.0,1768.0828879715532,1594.03527450602
716,2523,Zygimantas Ramaska,Featherweight,0,1,0,1452.0,1500.0,,
717,2524,Ivan Erslan,Light Heavyweight,0,1,0,1456.814969731234,1500.0,1722.7568903876977,1549.8946419609963
718,2525,Ramazan Temirov,Flyweight,2,0,0,1593.1787648158956,1593.1787648158956,,
719,2526,Sean Sharaf,Heavyweight,0,1,0,1442.2929935485636,1500.0,,
720,2527,Cody Haddon,Bantamweight,1,0,0,1543.9872308569263,1543.9872308569263,1897.935077035415,1667.8689770193973
721,2528,Lucas Rocha,Flyweight,0,1,0,1456.971539521355,1500.0,,
722,2529,Cameron Smotherman,Bantamweight,1,0,0,1541.4466298765276,1541.4466298765276,,
723,2530,Rafael Cerqueira,Light Heavyweight,0,2,0,1411.8814999342362,1500.0,,
724,2531,Carlos Leal,Welterweight,1,1,0,1543.6159956739689,1543.6159956739689,1865.947635002972,1656.43206943912
725,2532,Reinier de Ridder,Middleweight,2,0,0,1620.0109152094974,1620.0109152094974,,
726,2533,Cortavious Romious,Bantamweight,0,1,0,1458.0212479953498,1500.0,1894.8699170073671,1610.918282149556
727,2534,Mansur Abdul-Malik,Middleweight,2,0,0,1588.6916345130517,1588.6916345130517,1807.168385242834,1665.1584972684755
728,2535,Zachary Scroggin,Welterweight,0,1,0,1468.1760769356429,1500.0,,
729,2536,Klaudia Sygula,Women's Bantamweight,0,1,0,1449.6891495475966,1500.0,,
730,2537,Roberto Romero,Lightweight,0,1,0,1470.9105209761992,1500.0,,
731,2538,Ozzy Diaz,Light Heavyweight,1,1,0,1499.661112465643,1500.0,,
732,2539,SuYoung You,Bantamweight,2,0,0,1570.0213480412542,1570.0213480412542,1578.5105841608347,1572.9925806831075
733,2540,Baergeng Jieleyisi,Bantamweight,0,1,0,1460.0,1500.0,1907.6450436219031,1616.675765267666
734,2541,DongHun Choi,Flyweight,1,0,0,1550.0,1550.0,,
735,2542,Kiru Sahota,Flyweight,0,1,0,1450.0,1500.0,,
736,2543,Shi Ming,Women's Strawweight,1,0,0,1550.0,1550.0,,
737,2544,Feng Xiaocan,Women's Strawweight,0,1,0,1450.0,1500.0,,
738,2545,Nyamjargal Tumendemberel,Flyweight,0,1,0,1454.6437728498836,1500.0,,
739,2546,Lone'er Kavanagh,Flyweight,2,0,0,1572.3766952156764,1572.3766952156764,,
740,2547,Jose Ochoa,Flyweight,0,1,0,1460.0,1500.0,,
741,2548,Kai Asakura,Flyweight,0,1,0,1480.8727193491177,1500.0,,
742,2549,Navajo Stirling,Light Heavyweight,1,0,0,1534.5086886493066,1534.5086886493066,,
743,2550,Austin Bashi,Featherweight,0,1,0,1469.041840593386,1500.0,1634.2741237318996,1526.8731396918656
744,2551,Marco Tulio,Middleweight,1,0,0,1542.0169836442894,1542.0169836442894,,
745,2552,Jacobe Smith,Welterweight,1,0,0,1548.206284518133,1548.206284518133,,
746,2553,Nicolle Caliari,Women's Flyweight,0,1,0,1455.4150692990163,1500.0,,
747,2554,Bruno Lopes,Light Heavyweight,1,0,0,1543.9342102072296,1543.9342102072296,,
748,2555,Azamat Bekoev,Middleweight,1,0,0,1554.3439038714755,1554.3439038714755,,
749,2556,Billy Elekana,Light Heavyweight,0,1,0,1459.952151805121,1500.0,,
750,2557,Bogdan Grad,Featherweight,1,0,0,1543.581796696331,1543.581796696331,,
751,2558,Tallison Teixeira,Heavyweight,1,0,0,1550.5254877055145,1550.5254877055145,,
752,2559,Aleksandre Topuria,Bantamweight,1,0,0,1540.0,1540.0,,
753,2560,Colby Thicknesse,Bantamweight,0,1,0,1460.0,1500.0,,
754,2561,Kody Steele,Lightweight,0,1,0,1451.4320893078802,1500.0,,
755,2562,Jonathan Micallef,Welterweight,1,0,0,1545.445968306358,1545.445968306358,,
756,2563,Quillan Salkilld,Lightweight,1,0,0,1550.1790725486871,1550.1790725486871,,
757,2564,Jose Delgado,Featherweight,1,0,0,1543.237471986703,1543.237471986703,,
758,2565,Elijah Smith,Bantamweight,1,0,0,1533.8849844450494,1533.8849844450494,1765.5300601248462,1614.9607609329782
759,2566,Julius Walker,Light Heavyweight,0,1,0,1471.553608300227,1500.0,,
760,2567,Nick Klein,Middleweight,0,1,0,1455.115746725735,1500.0,1670.5388035607946,1530.5138166180059
761,2568,Austin Vanderford,Catch Weight,1,0,0,1546.0678238497037,1546.0678238497037,,
762,2569,Eric McConico,Middleweight,0,1,0,1458.2147939266033,1500.0,,
763,2570,Mario Pinto,Heavyweight,1,0,0,1548.2478059999842,1548.2478059999842,,
764,2571,Djorden Santos,Middleweight,0,1,0,1454.9291660790025,1500.0,,
765,2572,Diyar Nurgozhay,Light Heavyweight,0,1,0,1447.0008534690276,1500.0,,
766,2573,Kevin Vallejos,Featherweight,1,0,0,1543.0794214886985,1543.0794214886985,,
767,2574,Josias Musasa,Bantamweight,0,1,0,1448.597177233093,1500.0,,
768,2575,Yuneisy Duben,Women's Flyweight,0,1,0,1444.3916841515452,1500.0,,
769,2576,Alexia Thainara,Women's Strawweight,1,0,0,1548.414986756562,1548.414986756562,,
770,2577,Andrey Pulyaev,Middleweight,0,1,0,1466.6163722814638,1500.0,,
